<TICKER>,<PER>,<DATE>,<TIME>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDRUB_TOM,D,20161209,000000,63.4,62.205,62.495,3660472000
USDRUB_TOM,D,20161212,000000,62.145,60.7425,61.05,5355831000
USDRUB_TOM,D,20161213,000000,61.35,60.47,60.605,3985570000
USDRUB_TOM,D,20161214,000000,62.1,60.7025,62.1,4495396000
USDRUB_TOM,D,20161215,000000,62.09,61.32,61.7475,5668211000
USDRUB_TOM,D,20161216,000000,62.5175,61.45,62.0825,4299519000
USDRUB_TOM,D,20161219,000000,62.0525,61.66,61.9475,2230455000
USDRUB_TOM,D,20161220,000000,62.0725,61.3125,61.46,2510798000
USDRUB_TOM,D,20161221,000000,61.31,60.8625,61.1675,2867349000
USDRUB_TOM,D,20161222,000000,61.115,60.6825,60.965,3462567000
USDRUB_TOM,D,20161223,000000,61.3825,60.775,61.04,2449880000
USDRUB_TOM,D,20161226,000000,61.13,60.755,60.99,1440536000
USDRUB_TOM,D,20161227,000000,61.0475,60.5825,60.67,2197286000
USDRUB_TOM,D,20161228,000000,60.755,60.115,60.335,2423590000
USDRUB_TOM,D,20161229,000000,60.7975,60.1075,60.4,3590920000
USDRUB_TOM,D,20161230,000000,61.6575,60.4,61.2725,3132506000
USDRUB_TOM,D,20170103,000000,61.29,60.355,60.9025,1586771000
USDRUB_TOM,D,20170104,000000,61.22,60.25,60.46,1317708000
USDRUB_TOM,D,20170105,000000,60.45,59.17,59.45,2074764000
USDRUB_TOM,D,20170106,000000,59.755,59.1025,59.62,1195708000
USDRUB_TOM,D,20170109,000000,60.1,59.62,60.09,2611805000
USDRUB_TOM,D,20170110,000000,60.2875,59.82,60.1675,3231872000
USDRUB_TOM,D,20170111,000000,60.6975,59.47,59.7475,3663963000
USDRUB_TOM,D,20170112,000000,59.7475,59.0875,59.3325,3669495000
USDRUB_TOM,D,20170113,000000,59.8575,59.26,59.66,2512063000
USDRUB_TOM,D,20170116,000000,59.95,59.48,59.87,1911920000
USDRUB_TOM,D,20170117,000000,59.745,58.95,59.41,4127544000
USDRUB_TOM,D,20170118,000000,59.5675,59.03,59.56,3424991000
USDRUB_TOM,D,20170119,000000,60.265,59.185,59.72,5586585000
USDRUB_TOM,D,20170120,000000,59.95,59.57,59.755,3079302000
USDRUB_TOM,D,20170123,000000,59.7,59.305,59.5175,3026962000
USDRUB_TOM,D,20170124,000000,59.3875,59.0725,59.24,3328290000
USDRUB_TOM,D,20170125,000000,59.6525,59.0575,59.5175,4707098000
USDRUB_TOM,D,20170126,000000,60.62,59.3825,60.4375,5967220000
USDRUB_TOM,D,20170127,000000,60.565,59.56,59.83,4931944000
USDRUB_TOM,D,20170130,000000,60.285,59.81,59.93,3301799000
USDRUB_TOM,D,20170131,000000,60.24,59.87,60.16,3166473000
USDRUB_TOM,D,20170201,000000,60.43,60.055,60.1325,2718702000
USDRUB_TOM,D,20170202,000000,60.2,58.56,59.425,4728003000
USDRUB_TOM,D,20170203,000000,59.62,58.735,58.9625,4449371000
USDRUB_TOM,D,20170206,000000,59.11,58.58,58.9025,3124906000
USDRUB_TOM,D,20170207,000000,59.5,58.905,59.32,3817753000
USDRUB_TOM,D,20170208,000000,59.6275,59.08,59.23,3388269000
USDRUB_TOM,D,20170209,000000,59.15,58.6875,58.95,2839879000
USDRUB_TOM,D,20170210,000000,59,58.21,58.24,3710564000
USDRUB_TOM,D,20170213,000000,58.34,57.8425,57.98,3624553000
USDRUB_TOM,D,20170214,000000,58.0225,57.1,57.1075,4303036000
USDRUB_TOM,D,20170215,000000,57.9075,56.55,57.265,6137613000
USDRUB_TOM,D,20170216,000000,57.67,56.98,57.6,4524142000
USDRUB_TOM,D,20170217,000000,58.55,57.4525,58.4175,4554423000
USDRUB_TOM,D,20170220,000000,58.3175,57.9025,57.95,2690943000
USDRUB_TOM,D,20170221,000000,58.0475,57.4025,57.4025,3473015000
USDRUB_TOM,D,20170222,000000,58.16,57.3,58.0725,3473809000
USDRUB_TOM,D,20170224,000000,58.59,57.7,58.445,1420508000
USDRUB_TOM,D,20170227,000000,58.1025,57.5775,58.0525,4167723000
USDRUB_TOM,D,20170228,000000,58.505,57.825,58.2875,3712755000
USDRUB_TOM,D,20170301,000000,58.6075,57.9675,58.3075,3923631000
USDRUB_TOM,D,20170302,000000,58.86,58.2775,58.805,4243679000
USDRUB_TOM,D,20170303,000000,59.01,58.1375,58.23,3898717000
USDRUB_TOM,D,20170306,000000,58.445,57.92,58.19,3068751000
USDRUB_TOM,D,20170307,000000,58.3775,57.875,58.18,2870641000
USDRUB_TOM,D,20170309,000000,59.5,58.6875,59.3175,6041809000
USDRUB_TOM,D,20170310,000000,59.305,58.7025,58.9975,4014897000
USDRUB_TOM,D,20170313,000000,59.2375,58.7625,58.7725,2744642000
USDRUB_TOM,D,20170314,000000,59.6275,58.78,59.16,5215745000
USDRUB_TOM,D,20170315,000000,59.225,58.3725,58.39,3670105000
USDRUB_TOM,D,20170316,000000,58.505,57.6025,57.79,5727608000
USDRUB_TOM,D,20170317,000000,58.0575,57.155,57.22,3817029000
USDRUB_TOM,D,20170320,000000,57.635,57.1775,57.3025,3506522000
USDRUB_TOM,D,20170321,000000,57.7,56.9925,57.7,4559593000
USDRUB_TOM,D,20170322,000000,58.22,57.545,57.7875,5460010000
USDRUB_TOM,D,20170323,000000,57.77,57.33,57.465,3741676000
USDRUB_TOM,D,20170324,000000,57.5,56.87,56.88,3074408000
USDRUB_TOM,D,20170327,000000,57.2225,56.7325,56.9025,3485231000
USDRUB_TOM,D,20170328,000000,57.185,56.81,57.0075,2841318000
USDRUB_TOM,D,20170329,000000,57.155,56.58,56.61,2881771000
USDRUB_TOM,D,20170330,000000,56.68,55.9075,56.08,4004148000
USDRUB_TOM,D,20170331,000000,56.535,55.85,56.28,4123405000
USDRUB_TOM,D,20170403,000000,56.47,55.9325,56.115,3275369000
USDRUB_TOM,D,20170404,000000,56.7075,56.04,56.09,3046093000
USDRUB_TOM,D,20170405,000000,56.4,55.8,56.38,3846713000
USDRUB_TOM,D,20170406,000000,56.59,56.17,56.3975,3088859000
USDRUB_TOM,D,20170407,000000,57.255,56.7525,57.25,4524073000
USDRUB_TOM,D,20170410,000000,57.5925,57.08,57.1675,3165496000
USDRUB_TOM,D,20170411,000000,57.195,56.81,56.8975,3311425000
USDRUB_TOM,D,20170412,000000,57.1425,56.54,56.595,3223647000
USDRUB_TOM,D,20170413,000000,56.665,56.16,56.2825,3042033000
USDRUB_TOM,D,20170414,000000,56.39,56.0825,56.3625,1742615000
USDRUB_TOM,D,20170417,000000,56.3325,55.9025,55.9425,2419270000
USDRUB_TOM,D,20170418,000000,56.25,55.85,56.25,2807960000
USDRUB_TOM,D,20170419,000000,56.745,56.0625,56.5675,3306852000
USDRUB_TOM,D,20170420,000000,56.5475,56.095,56.1975,2368893000
USDRUB_TOM,D,20170421,000000,56.6,55.9775,56.455,2828578000
USDRUB_TOM,D,20170424,000000,56.21,55.715,55.8475,3409355000
USDRUB_TOM,D,20170425,000000,56.2475,55.725,56.1675,3112424000
USDRUB_TOM,D,20170426,000000,57.16,56.18,57.16,4041006000
USDRUB_TOM,D,20170427,000000,57.27,56.715,56.9725,3884376000
USDRUB_TOM,D,20170428,000000,57.19,56.6225,56.9225,3294621000
USDRUB_TOM,D,20170502,000000,57.16,56.855,57,2258828000
USDRUB_TOM,D,20170503,000000,57.3975,57.025,57.3825,2538067000
USDRUB_TOM,D,20170504,000000,58.4675,57.39,58.3975,5007702000
USDRUB_TOM,D,20170505,000000,58.8225,57.9225,57.9325,5133184000
USDRUB_TOM,D,20170510,000000,58.37,57.41,57.435,2951227000
USDRUB_TOM,D,20170511,000000,57.37,56.92,57.05,3434531000
USDRUB_TOM,D,20170512,000000,57.355,56.9675,57.085,2402732000
USDRUB_TOM,D,20170515,000000,56.815,56.21,56.345,3419013000
USDRUB_TOM,D,20170516,000000,56.58,56.16,56.58,2813790000
USDRUB_TOM,D,20170517,000000,57.12,56.5425,57.085,3593633000
USDRUB_TOM,D,20170518,000000,58.1375,57.245,57.58,6534811000
USDRUB_TOM,D,20170519,000000,57.3625,56.655,56.9,3436049000
USDRUB_TOM,D,20170522,000000,56.925,56.405,56.64,3687350000
USDRUB_TOM,D,20170523,000000,56.7375,56.22,56.36,3986514000
USDRUB_TOM,D,20170524,000000,56.58,56.2025,56.405,3760778000
USDRUB_TOM,D,20170525,000000,57.02,56,56.96,4934872000
USDRUB_TOM,D,20170526,000000,57.0275,56.49,56.5,3462466000
USDRUB_TOM,D,20170529,000000,56.815,56.2875,56.45,2686649000
USDRUB_TOM,D,20170530,000000,56.7925,56.45,56.54,2427086000
USDRUB_TOM,D,20170531,000000,56.9475,56.55,56.56,3102409000
USDRUB_TOM,D,20170601,000000,56.7125,56.1125,56.385,2969480000
USDRUB_TOM,D,20170602,000000,56.855,56.3825,56.6575,3355289000
USDRUB_TOM,D,20170605,000000,56.75,56.3925,56.6,2715553000
USDRUB_TOM,D,20170606,000000,56.7725,56.42,56.52,2701584000
USDRUB_TOM,D,20170607,000000,57.17,56.5,57.0825,4054680000
USDRUB_TOM,D,20170608,000000,57.1275,56.8075,56.9175,2567125000
USDRUB_TOM,D,20170609,000000,57.05,56.8875,57.03,2146518000
USDRUB_TOM,D,20170613,000000,56.985,56.8175,56.98,2590447000
USDRUB_TOM,D,20170614,000000,57.5675,56.825,57.435,4674701000
USDRUB_TOM,D,20170615,000000,57.89,57.31,57.89,5516245000
USDRUB_TOM,D,20170616,000000,57.855,57.4275,57.77,3932055000
USDRUB_TOM,D,20170619,000000,58.48,57.6325,58.4425,4176780000
USDRUB_TOM,D,20170620,000000,59.775,58.315,59.6325,6274234000
USDRUB_TOM,D,20170621,000000,60.4275,59.3275,60.3225,6140007000
USDRUB_TOM,D,20170622,000000,60.4075,59.6425,59.9375,4853386000
USDRUB_TOM,D,20170623,000000,59.85,59.335,59.385,3667278000
USDRUB_TOM,D,20170626,000000,59.29,58.77,58.77,3580773000
USDRUB_TOM,D,20170627,000000,59.5,58.61,59.49,3755690000
USDRUB_TOM,D,20170628,000000,59.8875,59.2,59.2,4079561000
USDRUB_TOM,D,20170629,000000,59.59,58.9075,59.425,3687722000
USDRUB_TOM,D,20170630,000000,59.545,58.865,58.93,3147906000
USDRUB_TOM,D,20170703,000000,59.4825,58.79,59.265,2487611000
USDRUB_TOM,D,20170704,000000,59.4575,59.135,59.4125,1839489000
USDRUB_TOM,D,20170705,000000,60.26,59.3,59.9825,4796499000
USDRUB_TOM,D,20170706,000000,60.435,59.75,60.16,4002670000
USDRUB_TOM,D,20170707,000000,60.625,60.2125,60.355,4238981000
USDRUB_TOM,D,20170710,000000,60.5375,60.1725,60.23,2500006000
USDRUB_TOM,D,20170711,000000,60.99,60.27,60.76,3268170000
USDRUB_TOM,D,20170712,000000,60.7375,59.895,60.005,3993140000
USDRUB_TOM,D,20170713,000000,60.285,59.6575,59.8225,3405940000
USDRUB_TOM,D,20170714,000000,59.965,59.04,59.09,3928757000
USDRUB_TOM,D,20170717,000000,59.4025,58.9625,59.3275,3018806000
USDRUB_TOM,D,20170718,000000,59.465,58.8925,59.18,2699659000
USDRUB_TOM,D,20170719,000000,59.39,58.93,59,2980557000
USDRUB_TOM,D,20170720,000000,59.2375,58.785,58.935,2573330000
USDRUB_TOM,D,20170721,000000,59.4,58.7725,59.36,2523498000
USDRUB_TOM,D,20170724,000000,60.21,59.36,60.005,4038843000
USDRUB_TOM,D,20170725,000000,60.195,59.7025,59.87,3236397000
USDRUB_TOM,D,20170726,000000,60.0625,59.3625,59.3975,2607146000
USDRUB_TOM,D,20170727,000000,59.6575,59.31,59.4975,3168598000
USDRUB_TOM,D,20170728,000000,59.645,59.36,59.565,2523787000
USDRUB_TOM,D,20170731,000000,60.3475,59.6,59.78,3719688000
USDRUB_TOM,D,20170801,000000,60.3525,59.7175,60.35,2898251000
USDRUB_TOM,D,20170802,000000,60.8425,60.375,60.59,3408949000
USDRUB_TOM,D,20170803,000000,60.85,60.09,60.36,3436472000
USDRUB_TOM,D,20170804,000000,60.4825,59.84,59.97,2910402000
USDRUB_TOM,D,20170807,000000,60.335,59.865,60.0325,2831447000
USDRUB_TOM,D,20170808,000000,60.11,59.705,59.8175,2889908000
USDRUB_TOM,D,20170809,000000,60.2275,59.8725,59.9825,3005986000
USDRUB_TOM,D,20170810,000000,60.13,59.7175,60.11,3557632000
USDRUB_TOM,D,20170811,000000,60.31,59.8,59.8625,3034880000
USDRUB_TOM,D,20170814,000000,59.89,59.5625,59.87,2616185000
USDRUB_TOM,D,20170815,000000,60.12,59.7,59.7125,2490026000
USDRUB_TOM,D,20170816,000000,59.765,59.2675,59.3775,2798551000
USDRUB_TOM,D,20170817,000000,59.485,58.9925,59.225,3131071000
USDRUB_TOM,D,20170818,000000,59.51,58.98,59,2644701000
USDRUB_TOM,D,20170821,000000,59.215,58.9275,59.145,2239932000
USDRUB_TOM,D,20170822,000000,59.1475,58.925,59.07,2077157000
USDRUB_TOM,D,20170823,000000,59.25,59,59.065,2124714000
USDRUB_TOM,D,20170824,000000,59.275,59.055,59.1575,2064396000
USDRUB_TOM,D,20170825,000000,59.2225,58.54,58.575,2922210000
USDRUB_TOM,D,20170828,000000,58.74,58.335,58.435,2492654000
USDRUB_TOM,D,20170829,000000,58.89,58.425,58.835,3198193000
USDRUB_TOM,D,20170830,000000,58.915,58.33,58.56,3349398000
USDRUB_TOM,D,20170831,000000,58.655,57.9825,58.02,2898863000
USDRUB_TOM,D,20170901,000000,58.205,57.37,57.52,4081890000
USDRUB_TOM,D,20170904,000000,57.96,57.6575,57.8475,1965401000
USDRUB_TOM,D,20170905,000000,58.115,57.22,57.52,3590722000
USDRUB_TOM,D,20170906,000000,57.58,57.24,57.35,2660293000
USDRUB_TOM,D,20170907,000000,57.3875,56.78,56.9,3267059000
USDRUB_TOM,D,20170908,000000,57.49,56.8275,57.3675,3532301000
USDRUB_TOM,D,20170911,000000,57.295,57.04,57.22,2549655000
USDRUB_TOM,D,20170912,000000,57.765,57.13,57.71,3403403000
USDRUB_TOM,D,20170913,000000,57.99,57.545,57.96,3495717000
USDRUB_TOM,D,20170914,000000,57.9675,57.38,57.5,2855520000
USDRUB_TOM,D,20170915,000000,57.78,57.3775,57.69,3378328000
USDRUB_TOM,D,20170918,000000,58.16,57.5025,58.11,2562980000
USDRUB_TOM,D,20170919,000000,58.3875,57.9125,58.1275,3072189000
USDRUB_TOM,D,20170920,000000,58.3,57.7125,58.1225,3832874000
USDRUB_TOM,D,20170921,000000,58.365,57.755,57.9,3110119000
USDRUB_TOM,D,20170922,000000,57.85,57.4375,57.5,2711751000
USDRUB_TOM,D,20170925,000000,57.75,57.24,57.555,3892219000
USDRUB_TOM,D,20170926,000000,58.1525,57.365,57.82,3734665000
USDRUB_TOM,D,20170927,000000,58.3825,57.8025,58.195,5086998000
USDRUB_TOM,D,20170928,000000,58.585,57.905,57.91,3873935000
USDRUB_TOM,D,20170929,000000,58.1075,57.47,57.48,3044901000
USDRUB_TOM,D,20171002,000000,57.995,57.5575,57.9125,2293748000
USDRUB_TOM,D,20171003,000000,58.1675,57.8225,57.9,2418366000
USDRUB_TOM,D,20171004,000000,57.8775,57.5275,57.6875,2152597000
USDRUB_TOM,D,20171005,000000,57.73,57.38,57.6975,2562160000
USDRUB_TOM,D,20171006,000000,58.2625,57.68,58.19,3605410000
USDRUB_TOM,D,20171009,000000,58.51,58.2475,58.33,2394638000
USDRUB_TOM,D,20171010,000000,58.215,57.8,57.9875,2540328000
USDRUB_TOM,D,20171011,000000,58.015,57.765,57.8375,2987540000
USDRUB_TOM,D,20171012,000000,57.8425,57.615,57.6975,2326294000
USDRUB_TOM,D,20171013,000000,57.75,57.055,57.16,3489364000
USDRUB_TOM,D,20171016,000000,57.3875,56.9875,57.3175,2104816000
USDRUB_TOM,D,20171017,000000,57.55,57.2525,57.2925,2523928000
USDRUB_TOM,D,20171018,000000,57.505,57.17,57.425,2668325000
USDRUB_TOM,D,20171019,000000,57.73,57.2575,57.2725,3043291000
USDRUB_TOM,D,20171020,000000,57.64,57.365,57.4825,2930414000
USDRUB_TOM,D,20171023,000000,57.565,57.375,57.55,2238182000
USDRUB_TOM,D,20171024,000000,57.7175,57.375,57.62,3366132000
USDRUB_TOM,D,20171025,000000,57.8225,57.5225,57.745,3802536000
USDRUB_TOM,D,20171026,000000,57.89,57.475,57.855,3239593000
USDRUB_TOM,D,20171027,000000,58.7675,57.8875,58.06,5911107000
USDRUB_TOM,D,20171030,000000,58.095,57.6575,57.9725,3393904000
USDRUB_TOM,D,20171031,000000,58.6125,57.9375,58.32,3896839000
USDRUB_TOM,D,20171101,000000,58.4175,58.025,58.29,3254925000
USDRUB_TOM,D,20171102,000000,58.4475,57.98,58.1625,2453589000
USDRUB_TOM,D,20171103,000000,59.2825,58.16,59.08,5086398000
USDRUB_TOM,D,20171107,000000,59.4475,58.21,59.365,4725066000
USDRUB_TOM,D,20171108,000000,59.5875,59.06,59.2275,4517090000
USDRUB_TOM,D,20171109,000000,59.44,59.1075,59.29,3493750000
USDRUB_TOM,D,20171110,000000,59.3675,58.97,59.22,2654221000
USDRUB_TOM,D,20171113,000000,59.605,59.0725,59.35,3172673000
USDRUB_TOM,D,20171114,000000,60.25,59.4125,60.2375,4291840000
USDRUB_TOM,D,20171115,000000,60.92,60.02,60.215,3791304000
USDRUB_TOM,D,20171116,000000,60.11,59.5725,59.6775,3533263000
USDRUB_TOM,D,20171117,000000,59.7625,59.0025,59.08,2991532000
USDRUB_TOM,D,20171120,000000,59.595,59.115,59.345,2763362000
USDRUB_TOM,D,20171121,000000,59.545,59.09,59.1775,2424607000
USDRUB_TOM,D,20171122,000000,59.165,58.4375,58.485,3427166000
USDRUB_TOM,D,20171123,000000,58.56,58.32,58.45,2486294000
USDRUB_TOM,D,20171127,000000,58.5125,58.04,58.4975,2547425000
USDRUB_TOM,D,20171128,000000,58.5625,58.2125,58.36,3017158000
USDRUB_TOM,D,20171129,000000,58.715,58.245,58.62,3041957000
USDRUB_TOM,D,20171130,000000,58.74,58.36,58.45,3842570000
USDRUB_TOM,D,20171204,000000,59.13,58.65,58.8075,2420470000
USDRUB_TOM,D,20171205,000000,58.8625,58.595,58.75,2470975000
USDRUB_TOM,D,20171206,000000,59.25,58.73,59.23,2651789000
USDRUB_TOM,D,20171207,000000,59.39,59.0775,59.1775,3044084000
USDRUB_TOM,D,20171211,000000,59.33,58.88,59.005,2116116000
USDRUB_TOM,D,20171212,000000,59.3025,58.775,59.285,2775782000
USDRUB_TOM,D,20171213,000000,59.2625,58.5325,58.6125,2944992000
USDRUB_TOM,D,20171214,000000,58.92,58.535,58.76,2636719000
USDRUB_TOM,D,20171218,000000,58.78,58.55,58.6625,2008056000
USDRUB_TOM,D,20171219,000000,58.88,58.54,58.7625,2624288000
USDRUB_TOM,D,20171220,000000,58.8325,58.5925,58.71,2334460000
USDRUB_TOM,D,20171221,000000,58.72,58.4175,58.4625,2413024000
USDRUB_TOM,D,20171225,000000,59.0025,57.8,57.9625,1620770000
USDRUB_TOM,D,20171226,000000,58.0925,57.55,57.62,2781328000
USDRUB_TOM,D,20171227,000000,57.9375,57.38,57.745,3684941000
USDRUB_TOM,D,20171228,000000,57.74,57.385,57.5025,3161043000
USDRUB_TOM,D,20180103,000000,57.89,57.1225,57.22,615632000
USDRUB_TOM,D,20180104,000000,57.29,56.8,56.84,710635000
USDRUB_TOM,D,20180109,000000,57.185,56.815,56.995,2719489000
USDRUB_TOM,D,20180110,000000,57.1,56.7625,57.0325,3018949000
USDRUB_TOM,D,20180111,000000,57.08,56.4175,56.4275,2607454000
USDRUB_TOM,D,20180115,000000,56.59,56.2025,56.32,2997944000
USDRUB_TOM,D,20180116,000000,56.5475,56.3,56.53,2826092000
USDRUB_TOM,D,20180117,000000,56.965,56.55,56.7525,4325762000
USDRUB_TOM,D,20180118,000000,56.86,56.4075,56.525,2919383000
USDRUB_TOM,D,20180122,000000,56.73,56.44,56.495,2304457000
USDRUB_TOM,D,20180123,000000,56.5925,56.3125,56.35,3379704000
USDRUB_TOM,D,20180124,000000,56.4725,56.17,56.1725,3068274000
USDRUB_TOM,D,20180125,000000,56.1475,55.585,55.9275,4194741000
USDRUB_TOM,D,20180129,000000,56.525,56.15,56.32,3413821000
USDRUB_TOM,D,20180130,000000,56.44,55.885,56.385,3626559000
USDRUB_TOM,D,20180131,000000,56.425,56.065,56.2075,2738610000
USDRUB_TOM,D,20180201,000000,56.43,55.9,55.92,3126293000
USDRUB_TOM,D,20180205,000000,57.23,56.4875,57.195,3904880000
USDRUB_TOM,D,20180206,000000,57.4375,56.855,56.855,4911683000
USDRUB_TOM,D,20180207,000000,57.63,56.75,57.61,4123638000
USDRUB_TOM,D,20180208,000000,58.4275,57.51,58.4225,5650285000
USDRUB_TOM,D,20180212,000000,58.1725,57.66,57.83,3479908000
USDRUB_TOM,D,20180213,000000,57.97,57.61,57.63,3074488000
USDRUB_TOM,D,20180214,000000,57.795,56.7,56.71,5189427000
USDRUB_TOM,D,20180215,000000,56.88,56.3925,56.3925,3772255000
USDRUB_TOM,D,20180219,000000,56.55,56.24,56.46,2376145000
USDRUB_TOM,D,20180220,000000,56.7725,56.4,56.565,2958182000
USDRUB_TOM,D,20180221,000000,56.775,56.4425,56.76,2512223000
USDRUB_TOM,D,20180226,000000,56.155,55.7025,55.705,3966980000
USDRUB_TOM,D,20180227,000000,56.35,55.5575,56.275,3577337000
USDRUB_TOM,D,20180228,000000,56.47,56.0375,56.3325,3434201000
USDRUB_TOM,D,20180301,000000,57.055,56.335,56.8225,4928481000
USDRUB_TOM,D,20180305,000000,57.3125,56.415,56.42,3525615000
USDRUB_TOM,D,20180306,000000,56.76,56.26,56.67,3440729000
USDRUB_TOM,D,20180312,000000,56.9925,56.485,56.88,2596091000
USDRUB_TOM,D,20180313,000000,57.135,56.64,57.02,3258263000
USDRUB_TOM,D,20180314,000000,57.32,56.7625,57.1225,3235184000
USDRUB_TOM,D,20180315,000000,57.5275,56.9275,57.46,4131589000
USDRUB_TOM,D,20180319,000000,58.0425,57.46,57.84,3759577000
USDRUB_TOM,D,20180320,000000,57.895,57.42,57.53,3259684000
USDRUB_TOM,D,20180321,000000,57.6075,56.85,56.88,3233714000
USDRUB_TOM,D,20180322,000000,57.2825,56.73,57.245,3766525000
USDRUB_TOM,D,20180326,000000,57.5225,56.825,57.1625,3705371000
USDRUB_TOM,D,20180327,000000,57.53,57.09,57.5125,3070757000
USDRUB_TOM,D,20180328,000000,57.8825,57.47,57.7225,3328652000
USDRUB_TOM,D,20180329,000000,57.84,57.2475,57.2575,3306299000
USDRUB_TOM,D,20180330,000000,57.475,57.0275,57.145,2225938000
USDRUB_TOM,D,20180402,000000,57.6475,57.1625,57.4825,1800588000
USDRUB_TOM,D,20180403,000000,57.7025,57.4175,57.57,2562832000
USDRUB_TOM,D,20180404,000000,57.91,57.41,57.445,3080401000
USDRUB_TOM,D,20180405,000000,57.78,57.5075,57.71,2821175000
USDRUB_TOM,D,20180406,000000,58.175,57.73,58.175,3891118000
USDRUB_TOM,D,20180409,000000,60.66,58.1625,60.66,9770577000
USDRUB_TOM,D,20180410,000000,63.95,60.28,63.0225,9701149000
USDRUB_TOM,D,20180411,000000,65.0575,62,62.59,8503451000
USDRUB_TOM,D,20180412,000000,63.1,61.26,61.99,4927696000
USDRUB_TOM,D,20180413,000000,62.295,61.1725,62.05,3813496000
USDRUB_TOM,D,20180416,000000,62.62,60.985,61.165,4143703000
USDRUB_TOM,D,20180417,000000,62.0575,60,61.5575,4418951000
USDRUB_TOM,D,20180418,000000,61.98,60.75,60.85,3774244000
USDRUB_TOM,D,20180419,000000,61.205,60.5625,60.8925,3559527000
USDRUB_TOM,D,20180420,000000,61.6025,60.95,61.4,2820164000
USDRUB_TOM,D,20180423,000000,62.1875,61.3,61.805,4125839000
USDRUB_TOM,D,20180424,000000,61.8025,61.355,61.62,3267289000
USDRUB_TOM,D,20180425,000000,62.49,61.6375,62.365,4343289000
USDRUB_TOM,D,20180426,000000,63.04,62.15,62.72,4862882000
USDRUB_TOM,D,20180427,000000,62.8475,61.7,62.155,3198618000
USDRUB_TOM,D,20180428,000000,62.3,61.7075,62.27,906932000
USDRUB_TOM,D,20180430,000000,63.17,62.2025,62.9675,742689000
USDRUB_TOM,D,20180502,000000,64.2975,63.16,64.02,1254303000
USDRUB_TOM,D,20180503,000000,63.8875,62.85,63.025,3953104000
USDRUB_TOM,D,20180504,000000,63.4775,62.35,62.505,3818202000
USDRUB_TOM,D,20180507,000000,63.015,62.455,62.9325,2627189000
USDRUB_TOM,D,20180508,000000,63.6775,62.81,63.225,3178630000
USDRUB_TOM,D,20180510,000000,62.685,61.57,61.71,3750840000
USDRUB_TOM,D,20180511,000000,62.0425,61.415,61.93,3455599000
USDRUB_TOM,D,20180514,000000,61.9475,61.55,61.85,2710178000
USDRUB_TOM,D,20180515,000000,62.77,61.785,62.3175,5524445000
USDRUB_TOM,D,20180516,000000,62.645,61.61,61.73,4132040000
USDRUB_TOM,D,20180517,000000,62.22,61.7275,62.185,2907133000
USDRUB_TOM,D,20180518,000000,62.7,61.8325,62.2575,3486418000
USDRUB_TOM,D,20180521,000000,62.715,61.515,61.6,4006983000
USDRUB_TOM,D,20180522,000000,61.6475,60.9375,61.21,4400834000
USDRUB_TOM,D,20180523,000000,61.82,61.26,61.33,4573689000
USDRUB_TOM,D,20180524,000000,61.67,61.2875,61.6,3424174000
USDRUB_TOM,D,20180525,000000,62.34,61.52,62.2875,4063324000
USDRUB_TOM,D,20180528,000000,62.4975,62.1025,62.32,2121261000
USDRUB_TOM,D,20180529,000000,62.93,62.35,62.815,4168054000
USDRUB_TOM,D,20180530,000000,62.73,62,62.075,3438473000
USDRUB_TOM,D,20180531,000000,62.56,61.9375,62.405,4145131000
USDRUB_TOM,D,20180601,000000,62.4,61.935,62.1925,2918735000
USDRUB_TOM,D,20180604,000000,62.1675,61.81,62.0575,2153394000
USDRUB_TOM,D,20180605,000000,62.455,61.855,62.15,3615866000
USDRUB_TOM,D,20180606,000000,62.17,61.7525,61.7675,3098994000
USDRUB_TOM,D,20180607,000000,62.655,61.6825,62.4175,3581315000
USDRUB_TOM,D,20180608,000000,62.9425,62.2325,62.31,4610340000
USDRUB_TOM,D,20180609,000000,62.5975,62.1,62.525,315010000
USDRUB_TOM,D,20180611,000000,62.92,62.05,62.8175,765671000
USDRUB_TOM,D,20180613,000000,63.235,62.28,62.535,4069533000
USDRUB_TOM,D,20180614,000000,62.6475,61.955,62.63,4335856000
USDRUB_TOM,D,20180615,000000,63.35,62.4325,63.1975,3985785000
USDRUB_TOM,D,20180618,000000,63.8,63.185,63.4525,4061165000
USDRUB_TOM,D,20180619,000000,64.22,63.6575,63.875,5029563000
USDRUB_TOM,D,20180620,000000,63.83,63.405,63.69,3064894000
USDRUB_TOM,D,20180621,000000,63.93,63.465,63.715,3689154000
USDRUB_TOM,D,20180622,000000,63.3625,62.805,62.895,3492962000
USDRUB_TOM,D,20180625,000000,63.39,62.6225,62.7825,3867170000
USDRUB_TOM,D,20180626,000000,63.365,62.7225,63.0275,3663711000
USDRUB_TOM,D,20180627,000000,63.3975,62.87,63.23,3526636000
USDRUB_TOM,D,20180628,000000,63.49,62.8,62.8,3547068000
USDRUB_TOM,D,20180629,000000,62.8775,62.57,62.77,3110145000
USDRUB_TOM,D,20180702,000000,63.6,62.9825,63.43,2909325000
USDRUB_TOM,D,20180703,000000,63.365,63.085,63.145,2499951000
USDRUB_TOM,D,20180704,000000,63.355,62.95,63.24,1845221000
USDRUB_TOM,D,20180705,000000,63.36,62.9325,63.115,2768599000
